"IDPESSOA","NOME","IDFORCLI"
9,"GAE SERVICOS DE ESTACIONAMENTO E BILHETES",267510
9,"INDUSTRIA DE PRODUTOS FARMACEUTICOS",268050
9,"MAIS VIAGENS",269011
9,"CONSULT TRAVEL",269314
9,"BCD TRAVEL - ARCOS DOURADOS",269552
9,"FLYTOUR - MAERSK",269556
9,"UNIRIOS RODOFLUVIAL E LOGISTICA LTDA.",270610
9,"FLYTOUR - TKT ONE ASSESSORIA",270770
9,"CENTRAL DE EVENTOS",271053
9,"FLYTOUR - GIORGI & ALENCAR - HBU",271290
9,"FLYTOUR - EMERGENCIAL",271370
9,"FLYTOUR - ARVIN MERITOR",271371
9,"FLYTOUR - WER AGENCIA DE VIAG E TUR",271411
9,"WAGONS LITS TURISMO / PUBLICIS",271430
9,"FLYTOUR TRAVEL SOLUTION /CONSOLACAO",271453
9,"FLYTOUR TRAVEL SOLUTION / SJK",271639
9,"FLYTOUR - NUTRON",272191
9,"QUEBEC VIAGENS E TURISMO",1679
9,"DIV-DESIGN DIVISORIAS",272650
9,"BRASIL HOTEIS TURISMO E LAZER ME",272971
9,"CARLSON WAGONLIT TRAVEL / MOLTI",273430
9,"FLYTOUR - ARARAQUARA",273670
9,"FLYTOUR - MARSH CORRETORA SP",274530
9,"FLYTOUR - M & G FIBRAS",274531
9,"TMD DISTRIBUIDORA DE CALCADOS E TRSNPORTES DE CARGAS LTDA-ME",275610
9,"ITIQUIRA CONSOLIDADORA LTDA",276473
9,"CANTATUR SUL",276510
9,"MARINGA TURISMO FILIAL CURITIBA",276853
9,"INTERTRAVEL OPERADORA DE TURISMO LTDA ME",277030
9,"TAM VIAGENS FORTALEZA",277110
9,"JUPARANA COMERCIAL AGRICOLA LTDA",277311
9,"BCD TRAVEL - POSTO ARCELOR MITTAL",277450
9,"INTERTERRACO TURISMO",277518
9,"CCM EVENTOS LTDA",277551
9,"AVIPAM TURISMO",2749
9,"LINHA 3 CEZARINA - CONSTRUCOES LTDA",278512
9,"CASABLANCA TURISMO",278571
9,"GRANVILLE & BAZAN LTDA",279790
9,"ZANONI PRODUCOES",280530
9,"VOICETEL SERVICE E CONSULTORIA LTDA",280572
9,"WEST BRASIL LUBRIFICANTES LTDA",281858
9,"MASCARO TOUR / ODEBRECHT RJ",282410
9,"MASCARO TOUR / ODEBRECHT",282416
9,"KONTIK FRANSTUR / ODEBRECHT",282417
9,"SALVATUR / ODEBRECHT",282430
9,"GRIFFIN MARINE TRAVEL BRASIL",282710
9,"ALATUR / MARFRIG",282894
9,"MARINGA TURISMO / EVONIK",283570
9,"MINISTERIO FE PARA AS NACOES",284150
9,"AR COMERCIO E IMPORTACAO LTDA",285030
9,"COZEX DESENVOLVIMENTO GERENCIAL LTDA",285031
9,"FEDERACAO DAS SANTAS CASAS E HOSP BENEFICENTES DO ESTADO DE",286105
9,"BOLA DE NEVE CHURCH - FILIAL CAMPINAS",286360
9,"ALATUR / UNILEVER",288271
9,"FEEDBACKTUR VIAGENS LTDA",288854
9,"TOUR HOUSE TURISMO / FILIAL RIO",288873
9,"TOUR HOUSE FILIAL RJ / EXPRO",288879
9,"COMPETEC COMPETENCIA E TECNOLOGIA EM COMPRESSORES LTDA",288881
9,"ALATUR / LABSSJ",288882
9,"KONTIK FRANSTUR / LOUIS DREYFUS",289069
9,"MARINGÁ TURISMO / NEOGRID",289072
9,"BLUE GATE COMPANY TURISMO LTDA",289171
9,"MALA PRONTA",290832
9,"PRIMUNDO AGENCIA DE VIAGENS E EVENTOS",291406
9,"TRAVEL POOL",1612
9,"FLYTOUR - BRASKEM-SAO-VIRTUAL",292078
9,"FLYTOUR - DELOITTE CORPORACAO",292371
9,"FLYTOUR - VOTORATIM - VIRTUAL",292430
9,"FLYTOUR - ROTARY - VIRTUAL",292451
9,"FLYTOUR - ELEKTRA - VIRTUAL",292494
9,"JET STREAM / NYK LINE",292513
9,"FLYTOUR - PORTO ALEGRE",292830
9,"FLYTOUR - WAL MART",293372
9,"FLYTOUR - PURAS -VIRTUAL",293392
9,"JAPIIM DISTRIBUIDORA DE BEBIDAS LTDA",293411
9,"FLYTOUR - BRASKEM POA - VIRTUAL",293432
9,"FLYTOUR - MUNDIAL - VIRTUAL",293451
9,"AMERICA TRAVEL / AREVA ENERGIAS",294055
9,"AMERICA TRAVEL / AREVA TRANS",294070
9,"AMERICA TRAVEL / AREVA TRANSM",294071
9,"WAGONS LITS TURISMO / BRISTOL MYER",294090
9,"WAGONS LITS TURISMO / TENARIS CONFA",294157
9,"FLYTOUR - BRINKS",294167
9,"WAGONS LITS TURISMO / PVI BP",294270
9,"FLYTOUR - TECERA",294297
9,"PORTO BRASIL VIAGENS E TURISMO",294302
9,"WAGONS LITS TURISMO / PVI ACCOR",294313
9,"FLYTOUR - BCG - VIRTUAL",294330
9,"ENGETUR ASSESSORIA TURISTICA",294433
9,"FLYTOUR - BRINKS SEGURANCA",294452
9,"MARINGA TURISMO / CALCADOS AZALEIA",294651
9,"MARINGA TURISMO / TNT MERCURIO",294675
9,"FLYTOUR - TETRA PAK",294707
9,"CLASS TOUR / CAMPINAS",294730
9,"COSTADO SOL TURISMO",294761
9,"FLYTOUR - BRENCO",295030
9,"KONTIK FRANSTUR / IGREJA DOS MORMON",295092
9,"FLYTOUR - GEMALTO",295131
9,"ALATUR VIAGENS E TURISMO / MERK RIO",295154
9,"WAGONS LITS TURISMO / SMART TRAVELL",295190
9,"WAGONS LITS TURISMO / BUHLER",295213
9,"WAGONS LITS TURISMO / CWT NAVIGANT",295290
9,"WAGONS LITS TURISMO / GAS",295311
9,"FLYTOUR - BRASKEM POA",295313
9,"PORTO BRASIL VIAGENS / YARA BRASIL",295550
9,"TELEXFREE",295570
9,"FLYTOUR - CHS AGENCIA DE VIAGENS",295590
9,"MARINGA TURISMO / SCHERING PLOUGH",295612
9,"WAGONS LITS TURISMO / EVENTOS CWB",295673
9,"LONDONTUR",295696
9,"DIVEX TECNOLOGIA QUÍMICA LTDA.",297150
9,"MARINGA TURISMO / EPCOS DO BRASIL",297197
9,"EMPORIUM TRAVEL",297250
9,"FLYTOUR - M&G FIBRAS",297272
9,"KONTIK FRANSTUR / ELI LILLY",297430
9,"MARINGA TURISMO / MANGELS",297592
9,"TOUR HOUSE TURISMO / KIMBERLY CLARK",297612
9,"SOUTHAMERICA.TRAVEL DO BRASIL",297646
9,"TOUR HOUSE TURISMO / TELEFONICA",297661
9,"WAGONS LITS TURISMO / PVI COSAN",297667
9,"YAKTUR VIAGENS E TURISMO",297750
9,"BREMENTUR POSTO ELETROSUL MATRIZ",297929
9,"KONTIK FRANSTUR / HUAWEI",297974
9,"TUNIBRA TRAVEL TURISMO LTDA /HONDA",297992
9,"FLYTOUR - Z & Z CONSULTORIA EM VIAG",298452
9,"FLYTOUR - S.R.L. CHRISTMANN & CIA",298496
9,"FLYTOUR - C & A",298550
9,"FLYTOUR AMEX BUSINESS TRAVEL",298774
9,"ALATUR / POSTO NIKE",298871
9,"ALATUR / DUKE ENERGY",298913
9,"AMERICA TRAVEL / ROHM AND HAAS",299230
9,"FLYTOUR - LINS TURISMO LTDA/ BERTIN",299251
9,"ITS VIAGENS / CEF",299270
9,"COSTA BRAVA/ INGETEAM",299370
9,"ALATUR VIAGENS E TURISMO / FL SAO",299772
9,"FLYTOUR - EURO BRASIL VIAGENS E TUR",300010
9,"FLYTOUR - DWL",300030
9,"COPASTUR VIAGENS E TUR / UNIVERSAL",300050
9,"COPASTUR VIAGENS E TUR / RECORD",300070
9,"MERIDIONAL MEAT IMP. EXP. DE ALIMENTOS LTDA",300100
9,"TOUR HOUSE TURISMO / POSTO TOTVS",300115
9,"EXODUS TURISMO",300139
9,"FLYTOUR - BANK OF AMERICA",300810
9,"FLYTOUR - CARIMAN VIAGENS E TURISMO",300853
9,"FLYTOUR - VERMARI - GRUPO CARVAJAL",301310
9,"FLYTOUR - BRISTOL MYERS SQUIBB FARM",301350
9,"FLYTOUR VIAGENS E TURISMO/ BTSC",301470
9,"MARINGA TURISMO / DALKIA BRASIL",301513
9,"FLYTOUR - SM TURISMO",301530
9,"TOUR HOUSE TURISMO / EGENCIA",301570
9,"TOUR HOUSE TURISMO / PSA",301693
9,"WAGON LITS TURISMO / IPCC P.MORRIS",301730
9,"FLYTOUR - GIORGI ALENCAR / QUATTOR",301733
9,"TALLA TAXI AEREO LTDA",301750
9,"FLYTOUR - DELPHI",301751
9,"PARTENON VIAGENS",301790
9,"VIAJAR BARATO",301795
9,"EXCLUSIVITE TURISMO",301796
9,"BWT OPERADORA",301810
9,"MARK TUR",301811
9,"HIGH LIGHT VIAGENS E TURISMO LTDA",301830
9,"TRIP 4U",301833
9,"FASTHOTEL",301836
9,"CLELTUR AG. DE VIAGENS E TUR. LTDA",301850
9,"FLYTOUR - VIA VALE AGENCIA",301871
9,"CLASS TOUR / SANDVIK DO BRASIL",301911
9,"FLYTOUR - ALL TRIP VIAGENS",302131
9,"DECOLAR.COM LTDA / FILIAL",302250
9,"BELVITUR VIAGENS",302410
9,"FLYTOUR - KRHA VIAGENS E TURISMO",302452
9,"CASABLANCA TURISMO COMISSIONADA",302770
9,"FLY TOUR BUSINESS TRAVEL",302774
9,"WAGON LITS TURISMO /TRANSIT TELECOM",302790
9,"MARSANS BRASIL",302960
9,"WAGON LITS TURISMO / NAG 2",303598
9,"FLYTOUR - SAFRA REWARDS",303611
9,"WAGON LITS TURISMO / WELLSTREAM",303650
9,"COSTA VERDE TURISMO",303652
9,"FLYTOUR AMERICAN EXPRESS SERVIÇOS D",303730
9,"MARINGA TURISMO / ETS",303783
9,"COPASTUR VIAGENS E TURISMO / BAIN",303802
9,"PORTO SEGURO",304000
9,"MASTER SERVIÇOS TECNICOS ESPECIALIZADOS LTDA - EPP",304001
9,"PAMPA EXPORTAÇOES LTDA",304003
9,"VOETUR TURISMO",304110
9,"COPASTUR VIAGENS E TURISMO / AES",304470
9,"ONELINE VIAGENS E TURISMO LTDA",304513
9,"FLYTOUR - DPR TURISMO LTDA",304538
9,"FLYTOUR - LW TURISMO / MATRIZ",304570
9,"FLYTOUR - CLC TURISMO LTDA / MATRIZ",304571
9,"FLYTOUR - GIORGI & ALENCAR / MATRIZ",304590
9,"FLYTOUR - SM TURISMO LTDA",304990
9,"WISSEN OPERADORA",304991
9,"FLYTOUR - FLY BAHIA TURISMO /MATRIZ",305011
9,"FLYTOUR - BRW TURISMO / MATRIZ",305035
9,"FLYTOUR - M. GOLIN / MATRIZ",305073
9,"FLYTOUR - IDRB TURISMO / MATRIZ",305250
9,"FLYTOUR AMEX BUSINESS TRAVEL FORT",305294
9,"FLYTOUR - OGGI TURISMO E VIAGENS",305310
9,"FLYTOUR / RAMM TURISMO",305450
9,"BITTAR TURISMO",305510
9,"FLYTOUR - B3C VIAGENS E TURISMO",305710
9,"FLYTOUR - ERSA ¿ GIORGI & ALENCAR",305905
9,"FLYTOUR - DPR TURISMO LTDA",306575
9,"FLYTOUR - DPR FURUKAWA CWB",306710
9,"TRANSPORTADORA CONTATTO",306730
9,"FLYTOUR - DPR - AEROPORTO CWB",306733
9,"PHYSICAL ACOUSTICS SOUTH AMERICA LTDA",306751
9,"ROVIGO",306774
9,"FLYTOUR - CLC - POSTO AERO VIX",307334
9,"FLYTOUR",307350
9,"FLYTOUR - ALOHA VIAGENS E TURISMO",307490
9,"FLYTOUR - SILVEIRA E FIGUEIREDO",307753
9,"FLYTOUR - SAFIRA TURISMO",307791
9,"MASTER TURISMO/ ON LINE",307830
9,"FLYTOUR - AS VIAGENS E TURISMO",307930
9,"FLYTOUR AMEX - AMBAR TURISMO",307932
9,"FLYTOUR - DPR - AKERKVAERNER DO BR",307941
9,"FLYTOUR - J.G. SEBRAE",308067
9,"FLYTOUR - PINHEIRO MACHADO BOTUCATU",308130
9,"FLYTOUR - AC PEQUITO TURISMO",308151
9,"FLYTOUR - BRW AG DE VIAG TUR / HAY",308152
9,"ASSOCIAÇÃO BRASILEIRA DOS CONCESSIONÁRIOS MERCEDES-BENZ",308811
9,"FLYTOUR - MIX TRAVEL - CECRISA",308972
9,"FLYTOUR / L2 VIAGENS",309310
9,"MASCARO TOUR AG. VIAGENS TURISMO LTDA",309330
9,"FLYTOUR - AQCES",309973
9,"FLYTOUR - O L JARDIM - MARINGA",309996
9,"FLYTOUR - AS VIAGENS E TURISMO LTDA",310154
9,"FLYTOUR - BRW VIAGENS",310197
9,"FLYTOUR - DWL - POA",310451
9,"FLYTOUR - GIORGI & ALENCAR",310488
9,"FLYTOUR - GIORGI & ALENCAR VIAG",310530
9,"FLYTOUR - M. GOLIN TURISMO - AÇÚCAR",310535
9,"FLYTOUR - MAZARAKI E ROCINSKI",310551
9,"ONCA CONSTRUCAO LTDA",310613
9,"FLYTOUR - PINHEIRO MACHADO - TYCO",310616
9,"FLYTOUR - QUALLY TRAVEL - RONDONÓPO",310635
9,"FLYTOUR - QUANTUR TURISMO E VIAGENS",310654
9,"FLYTOUR - SILVEIRA E FIGUEIREDO",310665
9,"FLYTOUR - SM TURISMO - DUAS RODAS",311332
9,"FLYTOUR - UNIVERSAL TUR E LOCADORA",311350
9,"FLYTOUR - SANTANA DE PARNAÍBA",311451
9,"FLYTOUR - LANDIS - GYR",311470
9,"JET SET VIAGENS E TURISMO LTDA",311471
9,"FLYTOUR / BH FUNCIONARIOS",311472
9,"FLYTOUR AMEX - BSB PARQUE SHOPPING",311475
9,"COSTA BRAVA / ELECTRO VIDRO",311477
9,"COSTA BRAVA / GRUPO GEA",311478
9,"COSTA BRAVA / KSB.",311479
9,"COSTA BRAVA TURISMO / TEMPO",311480
9,"COSTA BRAVA/ COLOR MATRIX",311481
9,"BRW VIAGENS E TURISMO LTDA",311510
9,"FLYTOUR AMEX - RIO CLARO",311543
9,"FLYTOUR AMEX - SHOPPING PATIO BRAS",311579
9,"FLYTOUR AMEX - MAXIMA TURISMO",311594
9,"FLYTOUR",311710
9,"FLYTOUR AMERICAN EXPRESS - PMPF",311730
9,"FLYTOUR AMERICAN EXPRESS - CAMPO GR",311732
9,"FLYTOUR AMERICAN EXPRESS - BRW",311750
9,"FLYTOUR AMERICAN EXPRESS - HIDROVIA",311774
9,"ALATUR / ADM DO BRASIL - BSP",311819
9,"ALATUR VIAGENS E TURISMO/ AJINOMOTO",311950
9,"ALATUR JTB / BG GROUP BRASIL",312491
9,"ALATUR / TETRAPAK",312871
9,"ALATUR / DROGA RAIA",313099
9,"BRASMONTEL SERVIÇOS ELETRICOS LTDA",313110
9,"ALATUR VIAGENS E TURISMO /ENERGISA",313158
9,"HOSTWAY / ALUSA ENGENHARIA",313897
9,"ALATUR / LENOVO",313972
9,"IBS DO BRASIL TECNOLOGIA EM PAPEL LTDA",314111
9,"BSP ASSOCIADOS / MICHAEL PAGE",314140
9,"BSP ASSOCIADOS / NIDERA SEMENTES",314153
9,"BSP ASSOCIADOS / SIG COMBIBLOC",314533
9,"ALATUR / SICOOB",314594
9,"SINDUSCON-PA",314630
9,"SERVIÇOS AÉREOS INDUSTRIAIS ESPECIALIZADOS SAI LTDA",314672
9,"ALATUR JTB VIAGENS/ SCHLUMBERGER",314890
9,"ALATUR / TECHNIP",314990
9,"ALATUR VIAGENS / WEG",315171
9,"ALATUR VIAGENS E TURISMO / EMBRACO",315194
9,"FLYTOUR - J.G. TURISMO / MATRIZ",315450
9,"FLYTOUR - J.G. TURISMO / MATRIZ",1174
9,"PLANTEL TURISMO",315570
9,"BAT VIAGS E TUR LTDA.",316310
9,"ALIANÇA AGROBRASIL",316318
9,"ALOMA TOUR VIAGENS E TURISMO",316320
9,"ANCORA COMPANY TOUR",316323
9,". COM VIAGENS",316594
9,"INDUSTRIA METALURGICA FRUM LTDA",316603
9,"JADE TURISMO",316605
9,"JAKTUR",316893
9,"CN VIAGENS",317212
9,"COPASTUR / VIRTUAL MAKRO",317670
9,"ELEVADORES ATLAS SCHINDLER S/A",317745
9,"MARINGÁ TURISMO / AEGEA",318316
9,"CCB PRODUÇOES ARTISTICAS LTDA",318412
9,"NEW PSI EPP",318670
9,"MARINGÁ TURISMO / MARS",318791
9,"MARINGA TURISMO / UOL",319111
9,"MARINGA TURISMO / ESTRE",319156
9,"MARINGÁ TURISMO / MARISA",319166
9,"NEW IT CLUB OPERADORA",319234
9,"COSTA BRAVA TURISMO / 3M",319251
9,"COSTA BRAVA IOCHPE-MAXION S.A",319254
9,"COSTA BRAVA - BANCO TOPAZIO S.A.",319260
9,"COSTA BRAVA / EMPRESA BRASILEIRA",319261
9,"MARINGA TURISMO / GDF BHZ",319336
9,"MARINGÁ TURISMO / SIMPRESS COMERCIO",319632
9,"COSTA BRAVA / CNPEM",319713
9,"COSTA BRAVA TURISMO // MATRIZ",319730
9,"MARINGA TURISMO / TV CIDADE",319771
9,"MARINGA TURISMO / INDG",320090
9,"MARINGA TURISMO / M&G",320150
9,"MARINGA TURISMO / TODESCHINI",320190
9,"MARINGA TURISMO / HEINEKEN",320292
9,"MARINGA TURISMO / BIOLAB",320332
9,"GSI",320370
9,"MARINGA TURISMO / CCEE",320374
9,"ALATUR / BANCO DO TOKYO",321359
9,"ALATUR / BAUSCH & LOMB",321510
9,"ALATUR / BOMBARDIER",321570
9,"VICARE CONSULTORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA",321659
9,"CPVIX AGENCIA DE VIAGENS - EIRELI - EPP",321873
9,"WECHSEL LTDA",322001
9,"ALATUR / EDITORA ABRIL",322086
9,"VERA CRUZ TAXI AEREO LTDA",322572
9,"STAMACO COMERCIAL IMPORTADORA LTDA",322894
9,"ALATUR / ZARA",324530
9,"CORPORATIVO SAO PAULO",5
9,"FAZENDA ARATAU",324690
9,"MOTIVATION TRAVEL OPERADORA DE TURISMO E EVENTOS LTDA",324851
9,"CONTEUDO TEATRAL - TEATRO AMIL",325258
9,"WAGON LITS - BRADESCO SAO",326010
9,"CARLSON WAGONLIT TRAVEL / AGN",326770
9,"NANO JOURNEYS ONLINE",328110
9,"TOP TRAVELLING",328173
9,"INFRAERO",330930
9,"WAGONS LITS TURISMO / CONTINENTAL",331322
9,"SANGATI BERGA S/A",334092
9,"CARLSON WAGONLIT TRAVEL /ALBANY INT",334351
9,"INDUSTRIA DE LINHAS TRICHE LTDA",334413
9,"CARLSON WAGONLIT TRAVEL / APERAM",334470
9,"CARLSON WAGON LIT /ARCELLOR MITTAL",334510
9,"CARLSON WAGONLIT / FAURECIA",334770
9,"RCA TOURS",334810
9,"IB HOTELS",334830
9,"MONARK TURISMO",334850
9,"CARLSON WAGONLIT TRAVEL / GENBAND",334895
9,"CARLSON WAGONLIT TRAVEL / LIFE TECH",335210
9,"BBTUR VIAGENS/ FILIAL RIO",335290
9,"BBTUR VIAGENS / NPV",335430
9,"WALHALATUR VIAGENS E TURISMO / BUNGE FERTILIZANTE",336654
9,"TOUR HOUSE TURISMO / MATRIZ",337172
9,"TOUR HOUSE TURISMO / EMS",337293
9,"TOUR HOUSE TURISMO / VALUE TEAM",148529
9,"TOUR HOUSE TURISMO /ORGAOS GOVERNAM",337550
9,"BCD TRAVEL - CARGIL",341130
9,"BANCORBRAS  HOTEIS, LAZER E TURISMO S.A.",342070
9,"INSTITUTO HAGGAI DO BRASIL",342430
9,"BCD TRAVEL / FSB COMUNICACOES",342931
9,"BCD TRAVEL - IMPSA",344932
9,"AVIPAM TURISMO / REDE LAUREATE",345533
9,"BCD TRAVEL - CONTA CORRENTE",345610
9,"AVIPAM TURISMO / CALL CENTER II",345611
9,"TAC IND. E COM. DE PLASTICVOS LTDA - EPP",345634
9,"AMERICA DO SUL TAXI AEREO LTDA",345670
9,"BCD TRAVEL - NEXTEL",345671
9,"SERV IMAGEM MINAS SERVIÇOS, INDUSTRIA E COMERCIO LTDA",345733
9,"BCD TRAVEL - NORSKAN",345737
9,"AVIPAM TURISMO / PETRONAS",345913
9,"MULTIDIESEL COMERCIO, REPRESENTACOES E SERVIÇOS LTDA",345997
9,"CARLSON WAGONLIT TRAVEL / OMNISYS",346043
9,"CARLSON WAGONLIT TRAVEL / CENCOSUD",346174
9,"CARLSON WAGONLIT TRAVEL / NOKIA",346262
9,"INTERTRADE BRASIL TELECOMUNICACOES MULTIMIDIA E REP. LTDA",346451
9,"INSTITUTO DE PESQUISA AMBIENTAL DA AMAZONIA",346456
9,"HABIT EMPREENDIMENTOS IMOBILIARIOS",346506
9,"WAGONS LITS TURISMO DO BRASIL LTDA",346570
9,"KONTIK FRANSTUR VIAGENS E TURISMO LTDA..",346811
9,"ALATUR JTB VIAGENS E TURISMO S.A",347350
9,"BBTUR VIAGENS / BRASIL TELECOM",347367
9,"NEAPOLIS VIAGENS E TURISMO LTDA",347380
9,"COMPANHIA DE DISTRIBUIÇÃO ARAGUAIA (SÃO LUIS -MA)",347432
9,"COMPANHIA DE DISTRIBUIÇÃO ARAGUAIA(MATRIZ",347436
9,"KONTIK FRANSTUR/ SSA",347677
9,"ALATUR JTB / ARCELORMITTAL GONVARRI",347682
9,"SIEBERT",347730
9,"BELEM BIONERGIA BRASIL",347920
9,"FLYTOUR - BRW TURISMO / SUNCHEMICAL",347962
9,"INFORMAKER.",347965
9,"AMERICA TRAVEL / VISTEON",348057
9,"TAM VIAGENS",348210
9,"BELOV ENGENHARIA",348237
9,"BBTUR VIAGENS / PETROBRAS MACAE",348250
9,"SAMPLING PLANEJS",348257
9,"FLYING CARPET TURISMO",348270
9,"CAMMAR TURISMO",348333
9,"FLYTOUR BUSINESS TR",348337
9,"MASTER CAMBIO E TURI",348351
9,"TAM VIAGENS",348370
9,"FLYTOUR BUSINESS TRAVEL CUIABA",348410
9,"CENTRAL DE EVENTOS CONSULTORIA E GESTAO LTDA",348433
9,"FLYTOUR TRAVEL SOLUTION / CGB",348870
9,"ELETRONORTE",348890
9,"FLYTOUR POA - AREVA CANOAS",348912
9,"ITPAC PORTO NACIONAL",348954
9,"MAR E SOL VIAGENS",349172
9,"SANEATINS",349177
9,"BELMAR VIAGENS E TURISMO",349190
9,"BELMAR VIAGS E TUR",349191
9,"FLYTOUR - BARCLAYS",349210
9,"FLYTOUR - ELEVADORES OTIS",349230
9,"FLYTOUR - PROGEN SAO",349249
9,"FLYTOUR - JOHNSON DIVERSEY BRASIL",349270
9,"FLYTOUR - BANCO CREDIT AGRICOLE",349271
9,"FLYTOUR - ESTEE LAUDER",349272
9,"FLYTOUR - KIDDE BRASIL",349273
9,"FLYTOUR - CARLYLE BRASIL",349397
9,"FLYTOUR - AIR PRODUCTS - CELULA",349407
9,"CARLSON WAGONLIT TRAVEL / VICUNHA",349411
9,"CARLSON WAGONLIT TRAVEL / PDG",349571
9,"FLYTOUR - BRISTOL MYERS SQUIBB (BMS)",349582
9,"FLYTOUR - SOMOV",349592
9,"FLYTOUR - SHIRE FARMACEUTICA BR",349611
9,"FLYTOUR - IFC SAO",349630
9,"FLYTOUR - ANGLO AMERICAN3",349713
9,"FLYTOUR - PUBLICIS",349728
9,"FLYTOUR - 3I BRASIL ASS INVEST",349839
9,"FLYTOUR - SYMANTEC",349858
9,"FLYTOUR - TICKETS FOUR FUN - T4F",349881
9,"FLYTOUR - JAGUAR LAND ROVER",349888
9,"FLYTOUR - CUMMINS",349893
9,"FLYTOUR - ATOS LTDA",349914
9,"FLYTOUR - ATOS",350250
9,"FLYTOUR - MAGAZINE LUIZA",350266
9,"FLYTOUR - FLYTOUR AMEX",350268
9,"FLYTOUR - QUINTILES",350269
9,"FLYTOUR - ZF SISTEMAS",350273
9,"FLYTOUR - FLINT GROUP",350290
9,"CWT - KHS",350854
9,"CWT - QUADREM",350870
9,"CWT - ABC BRASIL",351016
9,"CWT - PASA",351030
9,"CWT - DANISCO",351038
9,"CWT - VICUNHA",351050
9,"CWT - STANDARD BANK",351170
9,"NEON RIO",351174
9,"FLYTOUR - UOL",351193
9,"FLYTOUR BUSINESS / LEXMARK CALL",351810
9,"AMERICA TRAVEL / HP",351813
9,"FLYTOUR BUSINESS TRAVEL / SYNGENTA",351816
9,"FLYTOUR - SARA LEE CAFES",351820
9,"FLYTOUR - MATRIZ",351862
9,"FLYTOUR - REDECARD",351882
9,"FLYTOUR AVON CORPORACAO",351917
9,"DNC COMERCIO E DISTRIBUICAO EIRELI-ME",352050
9,"MULTITASK SOLUCOES DE AUTOMACAO LTDA",352152
9,"CFX EMPREENDIMENTOS LTDA",352559
9,"MASTER TUR",352812
9,"FURNAS",352820
9,"INB",352862
9,"COSTA BRAVA / BP BIOCOMBUSTIVIEIS",353028
9,"BAGAGEM VIAGENS E TURISMO LTDA",353111
9,"SUCESSO VIAGENS",353124
9,"BBTUR VIAGENS / AMANCO BRASIL",353131
9,"BBTUR VIAGENS / PORTOBELLO",353230
9,"TAM VIAGENS",353274
9,"BEL TURISMO PASSAGENS LTDA",353550
9,"BBTUR VIAGENS / VISANET",353570
9,"CWT - CSN RIO",353657
9,"RODAC BARRA MANSA",353970
9,"MASID TUR",353979
9,"FLYTOUR - ENEL ENDESA",353991
9,"CENTAURUS TURISMO",353999
9,"FLY AWAY AGENCIA DE VIAGENS E TURIS",354004
9,"RODOJET VIAGENS E TURISMO",354010
9,"FLYTOUR - MULTIVIAGENS E CAMBIO",354013
9,"MASA TUR - VIAGENS E TURISMO LTDA",354030
9,"NOVA SAFARITOURS AGENCIA DE VIAGENS E TURISMO LTDA",354031
9,"SANTANA TEXTIL",354039
9,"BBTUR VIAGENS / DATASUL",354042
9,"FLYTOUR - DELOITTE REC",354073
9,"BELLE BIJOU",354078
9,"FLYTOUR - ERNEST YOUNG - REC",354094
9,"FLYTOUR - BATERIAS MOURA",354102
9,"SANTORINI VIAGENS E TURISMO",354103
9,"MASSANGANA VIAGENS",354355
9,"SANTA MONICA TURISMO",354497
9,"CAMPOS TURISMO LTDA",354504
9,"BBTUR VIAGENS / FILIAL RECIFE",354537
9,"ABRA",354630
9,"FLYSUL TURISMO",355114
9,"FLYTOUR - DRESSER",355117
9,"FLYTOUR - TRW.",355118
9,"FLYTOUR - ERNEST YOUNG - CPQ",355159
9,"FLYTOUR - RIGESA",355167
9,"FLYTOUR - BUCKMAN LABORATORIOS",355175
9,"FLYTOUR - FREIGHT WATCH",355213
9,"FLYTOUR - PADTEC",355812
9,"FLYTOUR - CIT SOFTWARE",355832
9,"FLYTOUR - EMS",356210
9,"CVS CONSTRUTORA LTDA",356231
9,"SOLID CORPORATE TRAVEL",356463
9,"JURI ASSESSORIA E SERVICOS S/S LTDA ME",356776
9,"CAMPINAS VIAJA POLTRONA 1 TURISMO",357470
9,"FLYTOUR - ABSA CARGO",357478
9,"COSTA BRAVA TURISMO / GETNET",357499
9,"ENERTECH",357658
9,"LUPA",357885
9,"ALATUR JTB VIAGENS/ FILIAL CAMPINAS",359710
9,"GIANINI AGENCIA DE VIAGENS E TURISMO LTDA",359740
9,"SEAL LACRES INDUSTRIA E COMERCIO DE LACRES LTDA - EPP",359914
9,"BBTUR VIAGENS / PETROBRAS VITORIA",360153
9,"KADAO INDUSTRIA DE ALIMENTOS LTDA",360410
9,"MARINGA TURISMO / CPQD",360993
9,"CAMELLO OPERADORA",361048
9,"FLYTOUR - IMAGEM GEOSISTEMAS",361071
9,"FLYTOUR - EATON.",361074
9,"FLYTOUR - CEBRACE",361144
9,"FLYTOUR - ORICA",361147
9,"ALATUR JTB VIAGENS/ FL SAO JOSE",361693
9,"CIA DAS ARTES E PROPAGANDA",362432
9,"TRIX LOC LOCACOES DE SOFTWARES LTDA",362457
9,"COTESA ENGENHARIA",363030
9,"KONTIK FRANSTUR / BOSCH",363530
9,"MODERN CLASS TURISMO",364892
9,"FLYTOUR BRW / JUNDIAI",365210
9,"FLYTOUR/C - TRAVEL BRASIL",365230
